relName,className,WMC,NA,NAIMP,NM,NMIMP,NumPara,SLOC1,stms,AID,CLD,DIT,DP,DPA,DPD,NMA,NMI,NMO,NOA,NOC,NOD,NOP,SIX,SP,SPA,SPD,CAMC,Co,DCd,DCi,ICH,LCC,LCOM1,LCOM2,LCOM3,LCOM4,LCOM5,NHD,NewCo,NewLCOM5,OCC,PCC,SNHD,TCC,ACAIC,ACMIC,AMMIC,CBI,CBO,DAC,DCAEC,DCMEC,DMMEC,ICP,IHICP,MPC,NIHICP,OCAEC,OCAIC,OCMEC,OCMIC,OMMEC,OMMIC,RFC,bug
math3\exception\MathInternalError.java,org.apache.commons.math3.exception.MathInternalError,3,4,2,9,3,3,13,9,2,0,2,0,0,0,3,6,0,2,0,0,1,0,0,0,0,0.333333333333333,-1,undefined,undefined,0,undefined,2,1,2,2,1,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0,0,undefined,0,0,3,0,3,1,0,0,0,11,8,4,3,0,1,0,1,22,1,16,0
math3\exception\MathParseException.java,org.apache.commons.math3.exception.MathParseException,2,3,1,8,2,5,15,6,2,0,2,0,0,0,2,6,0,2,0,0,1,0,0,0,0,0.833333333333333,0,undefined,undefined,0,undefined,1,1,2,2,2,0.666666666666667,0,0,0,0,0,undefined,0,0,2,0,2,0,0,0,0,8,2,4,6,0,0,1,3,10,2,15,0
math3\exception\MathRuntimeException.java,org.apache.commons.math3.exception.MathRuntimeException,4,2,2,4,4,2,21,12,1,0,1,0,0,0,4,0,0,1,0,0,1,0,0,0,0,0.25,1,1,1,0,1,0,0,1,1,0.666666666666667,0.5,1,0.5,1,1,0,1,0,0,0,0,2,1,0,0,0,7,0,4,7,0,1,0,3,0,4,11,0
math3\exception\MathUnsupportedOperationException.java,org.apache.commons.math3.exception.MathUnsupportedOperationException,5,2,2,5,5,2,24,14,1,0,1,0,0,0,5,0,0,1,0,0,1,0,0,0,0,0.2,0.5,1,1,0,1,4,0,2,1,0.75,0.6,0.7,0.4,1,1,0,1,0,0,0,0,3,1,0,0,0,7,0,4,7,0,1,0,3,14,4,12,0
math3\exception\MaxCountExceededException.java,org.apache.commons.math3.exception.MaxCountExceededException,3,4,2,9,3,4,16,10,2,1,2,0,0,0,3,6,0,2,2,2,1,0,0,0,0,0.444444444444444,0,1,1,0,1,2,1,2,1,1,0.333333333333333,0.666666666666667,0.333333333333333,1,0.5,0,1,0,0,1,155.348048500265,3,1,0,0,2,4,1,2,3,0,1,9,3,12,1,16,0
math3\exception\MultiDimensionMismatchException.java,org.apache.commons.math3.exception.MultiDimensionMismatchException,6,5,3,10,6,7,28,18,2,1,2,0,0,0,6,4,0,2,1,1,1,0,0,0,0,0.277777777777778,0.2,0.333333333333333,0.333333333333333,0,0.333333333333333,9,3,2,1,0.8,0.533333333333333,0.466666666666667,0.333333333333333,1,0.8,-1,0.333333333333333,0,0,1,162.055937937555,2,2,0,0,5,3,3,1,0,0,2,0,6,0,0,17,0
math3\exception\NoBracketingException.java,org.apache.commons.math3.exception.NoBracketingException,6,7,5,10,6,10,33,22,2,0,2,0,0,0,6,4,0,2,0,0,1,0,0,0,0,0.222222222222222,0,0,0,0,0,11,7,2,1,0.88,0.6,0.333333333333333,0.266666666666667,1,0.8,0,0,0,0,1,0,2,0,0,0,0,3,3,1,0,0,0,0,0,8,0,17,0
math3\exception\NoDataException.java,org.apache.commons.math3.exception.NoDataException,2,3,1,6,2,1,9,6,2,0,2,0,0,0,2,4,0,2,0,0,1,0,0,0,0,0.5,1,undefined,undefined,0,undefined,1,1,2,1,2,0,1,0,0,0,0,undefined,0,0,1,0,2,0,0,0,0,3,3,1,0,0,0,0,0,49,0,13,0
math3\exception\NonMonotonicSequenceException.java,org.apache.commons.math3.exception.NonMonotonicSequenceException,9,10,5,12,6,8,42,22,3,0,3,0,0,0,6,6,0,3,0,0,1,0,0,0,0,0.25,0,0,0,0,0,11,7,2,1,0.88,0.566666666666667,0.333333333333333,0.266666666666667,1,0.8,-1,0,0,0,1,0,3,2,0,0,0,4,4,1,0,0,2,0,7,1,0,19,0
math3\exception\NotANumberException.java,org.apache.commons.math3.exception.NotANumberException,1,6,1,7,1,0,6,4,3,0,3,0,0,0,1,6,0,3,0,0,1,0,0,0,0,,1,undefined,undefined,0,undefined,0,0,1,1,0,,1,0,0,0,,undefined,0,0,1,0,1,0,0,0,0,4,4,1,0,0,0,0,0,3,0,14,0
math3\exception\NotFiniteNumberException.java,org.apache.commons.math3.exception.NotFiniteNumberException,2,6,1,8,2,5,12,6,3,0,3,0,0,0,2,6,0,3,0,0,1,0,0,0,0,0.833333333333333,1,undefined,undefined,0,undefined,1,1,2,1,2,0.666666666666667,1,0,0,0,0,undefined,0,0,1,0,2,0,0,0,0,4,4,1,0,0,0,0,2,2,0,15,0
math3\exception\NotPositiveException.java,org.apache.commons.math3.exception.NotPositiveException,2,9,1,12,2,3,10,6,4,0,4,0,0,0,2,10,0,4,0,0,1,0,0,0,0,0.75,0,undefined,undefined,0,undefined,1,1,2,2,2,0.5,0,0,0,0,0,undefined,0,0,2,0,1,0,0,0,0,9,9,2,0,0,0,1,2,44,0,19,0
math3\exception\NotStrictlyPositiveException.java,org.apache.commons.math3.exception.NotStrictlyPositiveException,2,9,1,12,2,3,10,6,4,0,4,0,0,0,2,10,0,4,0,0,1,0,0,0,0,0.75,0,undefined,undefined,0,undefined,1,1,2,2,2,0.5,0,0,0,0,0,undefined,0,0,2,0,1,0,0,0,0,9,9,2,0,0,0,0,2,80,0,19,0
math3\exception\NullArgumentException.java,org.apache.commons.math3.exception.NullArgumentException,2,3,1,6,2,2,10,6,2,0,2,0,0,0,2,4,0,2,0,0,1,0,0,0,0,0.5,1,undefined,undefined,0,undefined,1,1,2,1,2,0,1,0,0,0,0,undefined,0,0,1,0,2,0,0,0,0,3,3,1,0,0,0,0,0,92,0,13,0
math3\exception\NumberIsTooLargeException.java,org.apache.commons.math3.exception.NumberIsTooLargeException,5,8,3,10,4,7,27,14,3,0,3,0,0,0,4,6,0,3,0,0,1,0,0,0,0,0.416666666666667,0,0,0,0,0,4,2,2,1,0.888888888888889,0.388888888888889,0.5,0.333333333333333,1,0.666666666666667,-1,0,0,0,1,0,2,1,0,0,0,4,4,1,0,0,1,0,5,52,0,17,0
math3\exception\NumberIsTooSmallException.java,org.apache.commons.math3.exception.NumberIsTooSmallException,5,8,3,10,4,7,27,14,3,1,3,0,0,0,4,6,0,3,3,3,1,0,0,0,0,0.416666666666667,0,0,0,0,0,4,2,2,1,0.888888888888889,0.388888888888889,0.5,0.333333333333333,1,0.666666666666667,-1,0,0,0,1,368.088465401698,2,1,0,0,5,4,4,1,0,0,1,0,5,60,0,17,0
math3\exception\OutOfRangeException.java,org.apache.commons.math3.exception.OutOfRangeException,4,8,3,10,4,7,24,14,3,0,3,0,0,0,4,6,0,3,0,0,1,0,0,0,0,0.375,0,0,0,0,0,4,2,2,1,0.888888888888889,0.416666666666667,0.5,0.333333333333333,1,0.666666666666667,0,0,0,0,1,0,2,2,0,0,0,4,4,1,0,0,2,0,8,81,0,17,0
math3\exception\TooManyEvaluationsException.java,org.apache.commons.math3.exception.TooManyEvaluationsException,1,5,1,10,1,1,7,5,3,0,3,0,0,0,1,9,0,3,0,0,1,0,0,0,0,1,1,undefined,undefined,0,undefined,0,0,1,1,0,1,1,0,0,0,1,undefined,0,0,2,0,2,0,0,0,0,6,3,3,3,0,0,2,1,8,1,17,0
math3\exception\TooManyIterationsException.java,org.apache.commons.math3.exception.TooManyIterationsException,1,5,1,10,1,1,7,5,3,0,3,0,0,0,1,9,0,3,0,0,1,0,0,0,0,1,1,undefined,undefined,0,undefined,0,0,1,1,0,1,1,0,0,0,1,undefined,0,0,2,0,2,0,0,0,0,6,3,3,3,0,0,0,1,0,1,17,0
math3\exception\ZeroException.java,org.apache.commons.math3.exception.ZeroException,2,6,1,8,2,2,9,6,3,0,3,0,0,0,2,6,0,3,0,0,1,0,0,0,0,0.5,1,undefined,undefined,0,undefined,1,1,2,1,2,0,1,0,0,0,0,undefined,0,0,1,0,2,0,0,0,0,4,4,1,0,0,0,0,0,20,0,15,0
math3\exception\util\ArgUtils.java,org.apache.commons.math3.exception.util.ArgUtils,6,0,0,2,2,1,18,13,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.5,0,1,1,0,1,1,1,2,2,undefined,0,0,undefined,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
math3\exception\util\DummyLocalizable.java,org.apache.commons.math3.exception.util.DummyLocalizable,4,2,2,4,4,2,17,11,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0.25,1,1,1,0,1,0,0,1,1,0.666666666666667,0.5,1,0.5,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5,0,0,4,0
math3\exception\util\ExceptionContext.java,org.apache.commons.math3.exception.util.ExceptionContext,28,5,5,18,18,18,137,106,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0.125,0.176470588235294,0.361111111111111,0.361111111111111,20,0.361111111111111,122,91,6,1,0.823529411764706,0.776143790849673,0.26797385620915,0.222222222222222,0.941176470588235,0.941176470588235,-0.813953488372094,0.361111111111111,0,0,0,0,2,4,0,0,0,2,0,1,2,5,4,5,22,40,1,19,0
math3\exception\util\LocalizedFormats.java,org.apache.commons.math3.exception.util.LocalizedFormats,7,314,314,5,5,4,335,13,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0.2,-0.166666666666667,0.166666666666667,0.166666666666667,0,0.166666666666667,7,4,3,3,1.24761146496815,0.6,0.3,0.00191082802547771,0.5,0.5,0,0.166666666666667,0,0,0,0,1,314,0,0,0,0,0,0,0,0,1,0,5,0,0,5,0
math3\filter\DefaultMeasurementModel.java,org.apache.commons.math3.filter.DefaultMeasurementModel,4,2,2,4,4,4,18,12,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,4,2,2,1,0.666666666666667,0.5,0.5,0.5,1,0.666666666666667,0,0,0,0,0,0,5,0,0,0,0,4,0,2,4,0,0,0,0,0,2,23,0
math3\filter\DefaultProcessModel.java,org.apache.commons.math3.filter.DefaultProcessModel,8,5,5,8,8,13,53,26,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0.15625,0,0,0,0,0,23,18,3,1,0.857142857142857,0.705357142857143,0.25,0.25,1,0.714285714285714,0,0,0,0,0,0,7,1,0,0,0,16,0,8,16,0,1,0,2,0,8,28,0
math3\filter\KalmanFilter.java,org.apache.commons.math3.filter.KalmanFilter,23,9,9,12,12,6,135,82,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0.125,0.290909090909091,0.745454545454545,1,0,1,42,18,4,1,0.828282828282828,0.765151515151515,0.409090909090909,0.240740740740741,1,1,-1,0.745454545454545,0,0,0,0,16,1,0,0,0,71,0,34,71,0,1,0,3,0,34,66,0
math3\fitting\AbstractCurveFitter.java,org.apache.commons.math3.fitting.AbstractCurveFitter,2,0,0,2,2,2,44,35,0,1,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,1,1,1,1,2,1,1,1,2,1,undefined,1,1,undefined,0,0,1,1,0,0,0,33.2386814605289,2,0,0,0,0,2,0,2,2,0,0,0,3,0,2,7,0
math3\fitting\CurveFitter.java,org.apache.commons.math3.fitting.CurveFitter,9,2,2,8,8,12,76,52,0,1,0,0,0,0,8,0,0,0,3,3,0,0,3,0,3,0.1875,0.476190476190476,1,1,0,1,13,0,3,1,0.571428571428571,0.660714285714286,0.607142857142857,0.5,1,1,-1,1,0,0,0,936.743004106082,8,2,0,0,9,21,0,12,21,0,2,0,5,4,12,44,0
math3\fitting\GaussianCurveFitter.java,org.apache.commons.math3.fitting.GaussianCurveFitter,7,3,3,7,5,5,206,124,1,0,1,0,0,0,5,2,0,1,0,0,1,0,0,0,0,0.333333333333333,0.333333333333333,1,1,13,0,5,0,2,1,0.666666666666667,0.466666666666667,0.6,0.466666666666667,1,0.75,-1,0,0,0,0,0,7,1,0,0,0,10,0,8,10,0,1,0,2,0,8,46,0
math3\fitting\GaussianFitter.java,org.apache.commons.math3.fitting.GaussianFitter,3,2,0,11,3,2,171,107,1,0,1,0,0,0,3,8,0,1,0,0,1,0,1,1,0,0.333333333333333,-1,0,0,0,0,3,3,3,2,undefined,0.333333333333333,0.333333333333333,undefined,0,0,0,0,0,0,3,0,4,0,0,0,0,9,6,5,3,0,0,0,1,0,2,63,0
math3\fitting\HarmonicFitter.java,org.apache.commons.math3.fitting.HarmonicFitter,3,2,0,11,3,2,132,114,1,0,1,0,0,0,3,8,0,1,0,0,1,0,1,1,0,0.333333333333333,-1,0,0,0,0,3,3,3,2,undefined,0.333333333333333,0.333333333333333,undefined,0,0,0,0,0,0,3,0,4,0,0,0,0,9,6,5,3,0,0,0,1,0,2,72,0
math3\fitting\PolynomialFitter.java,org.apache.commons.math3.fitting.PolynomialFitter,3,2,0,11,3,4,11,7,1,0,1,0,0,0,3,8,0,1,0,0,1,0,1,1,0,0.444444444444444,-2,0,0,0,0,3,3,3,3,undefined,0.333333333333333,0,undefined,0,0,0,0,0,0,3,0,3,0,0,0,0,9,9,3,0,2,0,0,1,4,0,47,0
math3\fitting\WeightedObservedPoint.java,org.apache.commons.math3.fitting.WeightedObservedPoint,4,4,4,4,4,3,20,15,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,3,0,1,1,0.833333333333333,0.5,0.5,0.375,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,4,0
math3\fitting\WeightedObservedPoints.java,org.apache.commons.math3.fitting.WeightedObservedPoints,5,2,2,5,5,6,20,13,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0.3,0.5,1,1,0,1,4,0,2,1,0.75,0.5,0.7,0.4,1,0,0,1,0,0,0,0,1,1,0,0,0,4,0,1,4,0,1,0,2,0,1,6,0
math3\fitting\leastsquares\AbstractLeastSquaresOptimizer.java,org.apache.commons.math3.fitting.leastsquares.AbstractLeastSquaresOptimizer,33,9,6,37,21,17,120,89,1,1,1,0,0,0,21,16,0,1,3,3,1,0,0,0,0,0.134920634920635,0.110526315789474,0.269230769230769,0.717948717948718,14,0.717948717948718,175,140,5,2,0.85,0.804761904761905,0.195238095238095,0.19047619047619,0.9,0.75,0.24,0.269230769230769,0,0,6,2844.85271513102,12,0,0,0,18,33,7,19,26,0,0,0,0,0,13,143,0
math3\fitting\leastsquares\GaussNewtonOptimizer.java,org.apache.commons.math3.fitting.leastsquares.GaussNewtonOptimizer,21,10,1,43,7,3,91,78,2,0,2,0,0,0,7,36,0,2,0,0,1,0,1,1,0,0.142857142857143,0.133333333333333,0.3,0.3,3,0.3,15,9,4,2,0.5,0.714285714285714,0.380952380952381,0.571428571428571,0.666666666666667,0.666666666666667,0,0.3,0,0,11,0,16,0,0,0,0,41,15,24,26,0,0,0,2,0,13,162,0
math3\fitting\leastsquares\LevenbergMarquardtOptimizer.java,org.apache.commons.math3.fitting.leastsquares.LevenbergMarquardtOptimizer,108,17,8,55,19,24,557,523,2,0,2,0,0,0,19,36,0,2,0,0,1,0,0,0,0,0.149122807017544,0.117647058823529,0.0757575757575758,0.0757575757575758,25,0.0757575757575758,139,107,5,2,0.861111111111111,0.748538011695906,0.210526315789474,0.184210526315789,0.833333333333333,0.611111111111111,-0.68,0.0757575757575758,0,0,19,0,8,0,0,0,0,134,27,58,107,0,0,1,5,1,39,168,0
math3\fraction\AbstractFormat.java,org.apache.commons.math3.fraction.AbstractFormat,18,3,3,13,13,16,75,49,1,2,1,1,0,1,13,0,0,1,2,4,1,0,5,0,5,0.144230769230769,-0.0151515151515152,0.133333333333333,0.133333333333333,4,0.133333333333333,72,66,9,4,0.916666666666667,0.743589743589744,0.141025641025641,0.153846153846154,0.5,0.166666666666667,-0.714285714285715,0.133333333333333,2,9,0,1733.60798595897,2,2,0,0,36,6,0,2,6,0,0,0,11,0,2,18,0
math3\fraction\BigFraction.java,org.apache.commons.math3.fraction.BigFraction,96,18,18,54,54,46,403,274,1,0,1,0,0,0,54,0,0,1,0,0,1,0,0,0,0,0.117283950617284,0.412917271407837,0.585623678646934,0.628964059196617,37,0.628964059196617,814,197,18,14,0.947589098532495,0.798043326345213,0.43466107617051,0.0699588477366255,0.735849056603774,0.641509433962264,-0.821596244131455,0.585623678646934,0,0,0,0,10,17,0,0,0,86,0,31,86,0,3,6,15,41,31,76,1
math3\fraction\BigFractionField.java,org.apache.commons.math3.fraction.BigFractionField,6,1,1,6,6,0,23,15,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,,-0.5,0,0,0,0,15,15,6,6,1.2,,0,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,3,2,0,6,0
math3\fraction\BigFractionFormat.java,org.apache.commons.math3.fraction.BigFractionFormat,25,4,1,27,14,18,110,74,2,1,2,2,0,2,14,13,0,2,1,1,1,0,3,1,2,0.134920634920635,-0.0769230769230769,0.0888888888888889,0.0888888888888889,11,0,91,91,14,7,1.07692307692308,0.752136752136752,0.0769230769230769,0,0,0,-0.928571428571429,0,0,3,9,876.776280512834,5,0,0,0,5,38,20,17,18,0,0,0,21,0,7,44,0
math3\fraction\Fraction.java,org.apache.commons.math3.fraction.Fraction,69,17,17,31,31,27,297,198,1,0,1,0,0,0,31,0,0,1,0,0,1,0,0,0,0,0.141935483870968,0.349425287356322,0.873188405797101,0.916666666666667,43,0.916666666666667,295,125,12,2,0.96078431372549,0.772903225806452,0.391397849462366,0.0702087286527514,0.966666666666667,0.766666666666667,-0.513043478260868,0.840579710144927,0,0,0,0,7,14,0,0,0,98,0,35,98,0,0,6,2,5,35,52,1
math3\fraction\FractionConversionException.java,org.apache.commons.math3.fraction.FractionConversionException,2,4,1,10,2,5,9,6,3,0,3,0,0,0,2,8,0,3,0,0,1,0,0,0,0,0.666666666666667,0,undefined,undefined,0,undefined,1,1,2,2,2,0.333333333333333,0,0,0,0,0,undefined,0,0,2,0,1,0,0,0,0,6,6,2,0,0,0,2,0,6,0,17,0
math3\fraction\FractionField.java,org.apache.commons.math3.fraction.FractionField,6,1,1,6,6,0,23,15,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,,-0.5,0,0,0,0,15,15,6,6,1.2,,0,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,3,1,0,6,0
math3\fraction\FractionFormat.java,org.apache.commons.math3.fraction.FractionFormat,21,4,1,26,14,15,95,63,2,1,2,3,1,2,13,12,1,2,1,1,1,0.0769230769230769,3,1,2,0.125,-0.0897435897435897,0.0666666666666667,0.0666666666666667,3,0,91,91,14,8,1.07692307692308,0.766483516483516,0.0659340659340659,0,0,0,-1,0,0,3,12,735.252759604987,6,0,0,0,3,35,24,17,11,0,0,0,17,0,4,39,0
math3\fraction\ProperBigFractionFormat.java,org.apache.commons.math3.fraction.ProperBigFractionFormat,20,6,2,32,7,10,101,73,3,0,3,2,2,0,5,25,2,3,0,0,1,0.1875,1,1,0,0.19047619047619,-0.0666666666666667,0.5,0.5,3,0.5,20,19,6,2,1,0.666666666666667,0.238095238095238,0.142857142857143,0.833333333333333,0.333333333333333,1,0.5,1,6,12,0,3,1,0,0,0,43,33,17,10,0,0,0,0,0,5,48,0
math3\fraction\ProperFractionFormat.java,org.apache.commons.math3.fraction.ProperFractionFormat,17,6,2,31,7,10,96,69,3,0,3,2,2,0,5,24,2,3,0,0,1,0.193548387096774,1,1,0,0.19047619047619,0,1,1,4,1,20,19,6,1,1,0.666666666666667,0.285714285714286,0.142857142857143,1,0.5,1,1,1,6,11,0,4,1,0,0,0,34,23,16,11,0,0,0,0,0,5,49,0
math3\genetics\AbstractListChromosome.java,org.apache.commons.math3.genetics.AbstractListChromosome,7,3,1,12,7,4,22,15,1,1,1,3,0,3,7,5,0,1,2,2,1,0,0,0,0,0.285714285714286,-0.133333333333333,0.333333333333333,0.333333333333333,4,0.333333333333333,20,19,6,3,0.833333333333333,0.571428571428571,0.19047619047619,0.285714285714286,0.5,0.5,1,0.333333333333333,0,0,1,253.994505267633,1,1,0,0,15,1,1,1,0,0,1,10,6,49,0,12,0
math3\genetics\BinaryChromosome.java,org.apache.commons.math3.genetics.BinaryChromosome,12,3,0,15,5,5,40,29,2,0,2,2,2,0,3,10,2,2,0,0,1,0.266666666666667,0,0,0,0.25,-0.666666666666667,1,1,0,1,10,10,5,5,undefined,0.55,0,undefined,0,0,0,1,0,0,7,0,4,0,0,0,0,13,9,9,4,0,0,0,3,0,2,23,0
math3\genetics\BinaryMutation.java,org.apache.commons.math3.genetics.BinaryMutation,3,0,0,1,1,1,13,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,undefined,1,1,undefined,0,0,1,1,0,0,0,0,7,0,0,0,0,9,0,6,9,0,0,0,2,0,6,9,0
math3\genetics\Chromosome.java,org.apache.commons.math3.genetics.Chromosome,9,2,2,5,5,4,30,21,0,2,0,2,0,2,5,0,0,0,1,3,0,0,0,0,0,0.4,0,1,1,7,1,9,8,4,1,0.875,0.4,0.4,0.3,0.5,0.5,-1,1,0,0,0,419.825214595356,1,0,0,0,2,0,0,0,0,2,0,21,0,1,0,5,0
math3\genetics\ChromosomePair.java,org.apache.commons.math3.genetics.ChromosomePair,4,2,2,4,4,2,19,13,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0.25,0.333333333333333,0.666666666666667,1,2,1,4,2,2,1,0.666666666666667,0.5,0.666666666666667,0.5,1,1,0,0.666666666666667,0,0,0,0,1,2,0,0,0,0,0,0,0,0,2,11,5,13,0,4,0
math3\genetics\CycleCrossover.java,org.apache.commons.math3.genetics.CycleCrossover,14,1,1,5,5,5,63,46,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0.2,0.166666666666667,1,1,3,1,7,4,3,1,0.5,0.6,0.5,0.6,1,0.75,0,1,0,0,0,0,9,0,0,0,0,21,0,13,21,0,0,0,6,0,13,17,0
math3\genetics\ElitisticListPopulation.java,org.apache.commons.math3.genetics.ElitisticListPopulation,7,3,1,18,5,6,34,24,1,0,1,0,0,0,5,13,0,1,0,0,1,0,0,0,0,0.4,0.166666666666667,1,1,9,1,9,8,4,1,0.75,0.466666666666667,0.5,0.4,1,0.5,-0.333333333333333,1,0,0,4,0,6,0,0,0,0,14,7,6,7,0,0,0,1,0,2,34,0
math3\genetics\FixedElapsedTime.java,org.apache.commons.math3.genetics.FixedElapsedTime,5,2,2,3,3,4,19,13,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.444444444444444,0,1,1,0,1,2,1,2,1,0.75,0.333333333333333,0.666666666666667,0.5,1,0.5,0,1,0,0,0,0,2,0,0,0,0,4,0,1,4,0,0,0,1,0,1,10,0
math3\genetics\FixedGenerationCount.java,org.apache.commons.math3.genetics.FixedGenerationCount,5,2,2,3,3,2,20,14,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,1,1,0,1,1,0,1,1,0.5,0.333333333333333,0.666666666666667,0.666666666666667,1,0.5,0,1,0,0,0,0,2,0,0,0,0,4,0,1,4,0,0,0,0,0,1,10,0
math3\genetics\GeneticAlgorithm.java,org.apache.commons.math3.genetics.GeneticAlgorithm,18,7,7,11,11,9,81,54,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0.103896103896104,0.0888888888888889,0.377777777777778,1,9,1,48,41,4,1,0.9,0.797402597402597,0.254545454545455,0.181818181818182,1,0.8,0,0.377777777777778,0,0,0,0,10,0,0,0,0,19,0,9,19,0,0,0,0,11,9,20,0
math3\genetics\InvalidRepresentationException.java,org.apache.commons.math3.genetics.InvalidRepresentationException,1,3,1,5,1,2,6,4,2,0,2,0,0,0,1,4,0,2,0,0,1,0,0,0,0,1,1,undefined,undefined,0,undefined,0,0,1,1,0,1,1,0,0,0,1,undefined,0,0,1,0,1,0,0,0,0,3,3,1,0,0,0,0,0,2,0,12,0
math3\genetics\ListPopulation.java,org.apache.commons.math3.genetics.ListPopulation,24,2,2,13,13,7,87,55,0,1,0,0,0,0,13,0,0,0,1,1,0,0,0,0,0,0.134615384615385,0.606060606060606,0.888888888888889,1,1,1,28,0,3,1,0.416666666666667,0.756410256410256,0.666666666666667,0.615384615384615,1,1,-0.333333333333333,0.888888888888889,0,0,0,498.189140364486,6,1,0,0,4,34,0,10,34,0,1,1,9,4,10,26,0
math3\genetics\NPointCrossover.java,org.apache.commons.math3.genetics.NPointCrossover,11,1,1,4,4,5,57,46,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0.25,0.333333333333333,1,1,3,1,3,0,2,1,0.333333333333333,0.5,0.666666666666667,0.75,1,1,0,1,0,0,0,0,11,0,0,0,0,27,0,15,27,0,0,0,6,0,15,21,0
math3\genetics\OnePointCrossover.java,org.apache.commons.math3.genetics.OnePointCrossover,6,0,0,2,2,4,32,25,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.5,1,1,1,0,1,1,1,2,1,undefined,0,1,undefined,0,0,0,1,0,0,0,0,9,0,0,0,0,21,0,13,21,0,0,0,6,0,13,14,0
math3\genetics\OrderedCrossover.java,org.apache.commons.math3.genetics.OrderedCrossover,8,0,0,2,2,4,52,41,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.5,1,1,1,3,1,1,1,2,1,undefined,0,1,undefined,0,0,0,1,0,0,0,0,10,0,0,0,0,25,0,13,25,0,0,0,6,0,13,16,0
math3\genetics\RandomKey.java,org.apache.commons.math3.genetics.RandomKey,27,5,2,21,12,15,115,89,2,0,2,3,3,0,9,9,3,2,0,0,1,0.285714285714286,0,0,0,0.2,-0.0545454545454545,0,0,13,0,62,58,9,6,0.863636363636364,0.709090909090909,0.121212121212121,0.208333333333333,0.272727272727273,0.272727272727273,-0.0526315789473678,0,0,0,9,0,7,2,0,0,0,26,10,15,16,0,2,0,17,0,6,32,0
math3\genetics\RandomKeyMutation.java,org.apache.commons.math3.genetics.RandomKeyMutation,2,0,0,1,1,1,14,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,undefined,1,1,undefined,0,0,1,1,0,0,0,0,8,0,0,0,0,8,0,5,8,0,0,0,2,0,5,8,0
math3\genetics\TournamentSelection.java,org.apache.commons.math3.genetics.TournamentSelection,7,1,1,5,5,4,34,24,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0.266666666666667,0.5,1,1,4,1,4,0,2,1,0.25,0.533333333333333,0.7,0.8,1,0.75,0,1,0,0,0,0,8,0,0,0,0,11,0,7,11,0,0,0,3,0,7,16,0
math3\genetics\UniformCrossover.java,org.apache.commons.math3.genetics.UniformCrossover,9,1,1,4,4,5,43,30,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0.25,0.333333333333333,1,1,3,1,3,0,2,1,0.333333333333333,0.5,0.666666666666667,0.75,1,1,0,1,0,0,0,0,10,0,0,0,0,26,0,14,26,0,0,0,6,0,14,17,0
math3\geometry\VectorFormat.java,org.apache.commons.math3.geometry.VectorFormat,22,10,10,15,15,21,95,74,0,1,0,3,0,3,15,0,0,0,3,3,0,0,3,0,3,0.141666666666667,0.032967032967033,0,0,0,0,92,79,8,5,0.892857142857143,0.752380952380952,0.161904761904762,0.166666666666667,0.642857142857143,0.428571428571429,-0.714285714285715,0,0,0,0,2192.98962021705,3,10,0,0,18,35,0,11,35,0,10,0,25,8,11,23,0
