"moduleName","avg_SLOC","avg_WMC","avg_CBO","avg_RFC","avg_LCOM5","avg_DIT","avg_NOC","avg_delta_WMC","avg_delta_CBO","avg_delta_RFC","avg_delta_LCOM5","avg_delta_DIT","avg_delta_NOC","avg_X.WMC","avg_X.CBO","avg_X.RFC","avg_X.LCOM5","avg_X.DIT","avg_X.NOC","avg_addedsloc","avg_deletedsloc","avg_changedsloc","avg_churnsloc","avg_X.added","avg_X.deleted","avg_X.changed","avg_X.churn","max_SLOC","max_WMC","max_CBO","max_RFC","max_LCOM5","max_DIT","max_NOC","max_delta_WMC","max_delta_CBO","max_delta_RFC","max_delta_LCOM5","max_delta_DIT","max_delta_NOC","max_X.WMC","max_X.CBO","max_X.RFC","max_X.LCOM5","max_X.DIT","max_X.NOC","max_addedsloc","max_deletedsloc","max_changedsloc","max_churnsloc","max_X.added","max_X.deleted","max_X.changed","max_X.churn","sum_SLOC","sum_WMC","sum_CBO","sum_RFC","sum_LCOM5","sum_DIT","sum_NOC","sum_delta_WMC","sum_delta_CBO","sum_delta_RFC","sum_delta_LCOM5","sum_delta_DIT","sum_delta_NOC","sum_X.WMC","sum_X.CBO","sum_X.RFC","sum_X.LCOM5","sum_X.DIT","sum_X.NOC","sum_addedsloc","sum_deletedsloc","sum_changedsloc","sum_churnsloc","sum_X.added","sum_X.deleted","sum_X.changed","sum_X.churn","bug"
"org.apache.commons.math3.optimization.general",141.142857142857,26.1428571428571,10.8571428571429,106.285714285714,0.957919329285714,1.28571428571429,0.428571428571429,0.285714285714286,0,0.857142857142857,0,0,0,0.00738095242857143,0,0.00443418028571429,0,0,0,0,0.571428571428571,0.857142857142857,0.857142857142857,0,0.00246719157142857,0.00302962128571429,0.00302962128571429,508,99,23,199,2,2,2,1,0,2,0,0,0,0.041666667,0,0.010989011,0,0,0,0,2,4,4,0,0.013333333,0.013333333,0.013333333,988,183,76,744,6.705435305,9,3,2,0,6,0,0,0,0.051666667,0,0.031039262,0,0,0,0,4,6,6,0,0.017270341,0.021207349,0.021207349,0
"org.apache.commons.math3.optimization.linear",80.625,20,4.25,43.75,0.598920197625,0.625,0.125,0.125,0,0,0,0,0,0.004032258125,0,0,0,0,0,0,0.25,0.5,0.5,0,0.002049180375,0.003469340125,0.003469340125,316,83,13,117,0.9375,2,1,1,0,0,0,0,0,0.032258065,0,0,0,0,0,0,2,3,3,0,0.016393443,0.024590164,0.024590164,645,160,34,350,4.791361581,5,1,1,0,0,0,0,0,0.032258065,0,0,0,0,0,0,2,4,4,0,0.016393443,0.027754721,0.027754721,0
"org.apache.commons.math3.optimization.univariate",88.5,17,5.33333333333333,23.6666666666667,0.7416305915,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0,0,0,0.0287114846666667,0,0,0,0,0,0,0.666666666666667,0.666666666666667,0.666666666666667,0,0.0108108108333333,0.0108108108333333,0.0108108108333333,185,33,8,42,0.9,1,1,1,0,0,0,0,0,0.142857143,0,0,0,0,0,0,2,2,2,0,0.054054054,0.054054054,0.054054054,531,102,32,142,4.449783549,2,2,2,0,0,0,0,0,0.172268908,0,0,0,0,0,0,4,4,4,0,0.064864865,0.064864865,0.064864865,0
"org.apache.commons.math3.primes",80.3333333333333,17.6666666666667,2,9,NA,0,0,17.6666666666667,2,9,NA,0,0,1,1,1,1,1,1,80.3333333333333,0,0,80.3333333333333,1,0,0,1,109,20,3,13,NA,0,0,20,3,13,NA,0,0,1,1,1,1,1,1,109,0,0,109,1,0,0,1,241,53,6,27,NA,0,0,53,6,27,NA,0,0,3,3,3,3,3,3,241,0,0,241,3,0,0,3,0
"org.apache.commons.math3.random",80.2962962962963,17.037037037037,3.74074074074074,39.2962962962963,NA,0.666666666666667,0.333333333333333,2.14814814814815,0.555555555555556,3.14814814814815,NA,0,0,0.137345679,0.132183908037037,0.139035488185185,0.113381182740741,0.111111111111111,0.111111111111111,11.5555555555556,1.33333333333333,2.11111111111111,13.6666666666667,0.123405801407407,0.028426279962963,0.0193313299259259,0.142737131333333,336,71,28,149,NA,2,6,31,6,20,NA,0,0,1,1,1,1,1,1,144,26,42,144,1,0.555555556,0.222222222,1,2168,460,101,1061,NA,18,9,58,15,85,NA,0,0,3.708333333,3.568965517,3.753958181,3.061291934,3,3,312,36,57,369,3.331956638,0.767509559,0.521945908,3.853902546,0
"org.apache.commons.math3.special",220,35.3333333333333,4,48.6666666666667,0.975022956666667,0,0,1.66666666666667,0,1,0,0,0,0.0833333333333333,0,0.025,0,0,0,25.3333333333333,0,0,25.3333333333333,0.236760124666667,0,0,0.236760124666667,300,45,5,57,1,0,0,5,0,3,0,0,0,0.25,0,0.075,0,0,0,76,0,0,76,0.710280374,0,0,0.710280374,660,106,12,146,2.92506887,0,0,5,0,3,0,0,0,0.25,0,0.075,0,0,0,76,0,0,76,0.710280374,0,0,0.710280374,0
"org.apache.commons.math3.stat",223,57,13.5,70.5,0.890909091,0,0,7.5,2.5,4,0.006789773,0,0,0.137878788,0.211038961,0.06109517,0.003660301,0,0,27,0,3.5,30.5,0.1256504065,0,0.0142276425,0.139878049,246,65,21,101,0.963636364,0,0,10,3,5,0.009943182,0,0,0.2,0.285714286,0.073170732,0.00546875,0,0,34,0,7,34,0.17,0,0.028455285,0.17,446,114,27,141,1.781818182,0,0,15,5,8,0.013579546,0,0,0.275757576,0.422077922,0.12219034,0.007320602,0,0,54,0,7,61,0.251300813,0,0.028455285,0.279756098,0
"org.apache.commons.math3.stat.clustering",85.6,20.4,3.4,15,0.6944444446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,56,9,33,0.777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428,102,17,75,3.472222223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"org.apache.commons.math3.stat.correlation",85.4,21,7.6,61.2,0.6845944056,0.2,0.2,3.6,0.4,1.2,0.029973064,0,0,0.1518518518,0.0381818182,0.031800484,0.0184309644,0,0,14,0.4,2.8,16.8,0.1685701176,0.004040404,0.028820116,0.1973902336,113,27,11,102,0.846153846,1,1,13,1,3,0.08,0,0,0.481481481,0.1,0.076923077,0.052631579,0,0,49,2,9,58,0.494949495,0.02020202,0.090909091,0.585858586,427,105,38,306,3.422972028,1,1,18,2,6,0.14986532,0,0,0.759259259,0.190909091,0.15900242,0.092154822,0,0,70,2,14,84,0.842850588,0.02020202,0.14410058,0.986951168,0
"org.apache.commons.math3.stat.descriptive",157.8,34.6,8.2,73.3,NA,0.4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,67,18,120,NA,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1578,346,82,733,NA,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"org.apache.commons.math3.stat.descriptive.moment",77.3076923076923,16.6153846153846,4.61538461538461,58.8461538461538,0.666250832615385,2.07692307692308,0.230769230769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,44,8,87,0.853333333,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1005,216,60,765,8.661260824,27,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"org.apache.commons.math3.stat.descriptive.rank",81.5,18.5,3.25,48.5,1.0791666665,1.75,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,44,6,51,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326,74,13,194,4.316666666,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"org.apache.commons.math3.stat.descriptive.summary",62.5,13,3.5,53.25,0.7375,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,15,4,56,0.766666667,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,52,14,213,2.95,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"org.apache.commons.math3.stat.inference",150.142857142857,27.2857142857143,11.2857142857143,105.285714285714,NA,0,0,0.428571428571429,0,3,0,0,0,0.0267857142857143,0,0.0322131867142857,0,0,0,4.14285714285714,2.14285714285714,3.14285714285714,7.28571428571429,0.0418470418571429,0.0216450217142857,0.0317460317142857,0.0735930735714286,238,41,15,219,NA,0,0,3,0,7,0,0,0,0.1875,0,0.084337349,0,0,0,29,15,22,51,0.292929293,0.151515152,0.222222222,0.515151515,1051,191,79,737,NA,0,0,3,0,21,0,0,0,0.1875,0,0.225492307,0,0,0,29,15,22,51,0.292929293,0.151515152,0.222222222,0.515151515,0
"org.apache.commons.math3.stat.ranking",77,17.3333333333333,3.33333333333333,15.3333333333333,1.56444444433333,0,0,0,0.333333333333333,3,0,0,0,0,0.037037037,0.069767442,0,0,0,0,0,1.66666666666667,1.66666666666667,0,0,0.00768049166666667,0.00768049166666667,217,48,8,42,2,0,0,0,1,9,0,0,0,0,0.111111111,0.209302326,0,0,0,0,0,5,5,0,0,0.023041475,0.023041475,231,52,10,46,4.693333333,0,0,0,1,9,0,0,0,0,0.111111111,0.209302326,0,0,0,0,0,5,5,0,0,0.023041475,0.023041475,0
"org.apache.commons.math3.stat.regression",223.428571428571,48.4285714285714,7.28571428571429,69.1428571428571,0.649260915428571,0.571428571428571,0.285714285714286,0.428571428571429,0,0.428571428571429,0.00321044542857143,0,0,0.00510204085714286,0,0.00356837,0.00180952385714286,0,0,4,0,0,4,0.0110803324285714,0,0,0.0110803324285714,768,150,14,123,0.860576923,2,2,3,0,2,0.022473118,0,0,0.035714286,0,0.016129032,0.012666667,0,0,28,0,0,28,0.077562327,0,0,0.077562327,1564,339,51,484,4.544826408,4,2,3,0,3,0.022473118,0,0,0.035714286,0,0.02497859,0.012666667,0,0,28,0,0,28,0.077562327,0,0,0.077562327,0
"org.apache.commons.math3.transform",71.1111111111111,10.2222222222222,5.88888888888889,18.3333333333333,1.46875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363,35,14,43,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,640,92,53,165,13.21875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"org.apache.commons.math3.util",515.166666666667,50.875,4.41666666666667,32.1666666666667,NA,0.0833333333333333,0.291666666666667,7.75,0.791666666666667,7.125,0.0794470526666667,0,0,0.100079866083333,0.0900297619166667,0.090645640375,0.0830246467916667,0.0416666666666667,0.0416666666666667,26.5416666666667,8.16666666666667,3.79166666666667,30.3333333333333,0.0783055732916667,0.020235080375,0.0117214052083333,0.0900269785,6102,359,20,130,NA,1,6,55,8,108,0.964285714,0,0,1,1,1,1,1,1,289,161,39,289,1,0.444751381,0.115384615,1,12364,1221,106,772,NA,2,7,186,19,171,1.906729264,0,0,2.401916786,2.160714286,2.175495369,1.992591523,1,1,637,196,91,728,1.879333759,0.485641929,0.281313725,2.160647484,1
